frequency,monetarytotal,monetaryavg,monetarystd,totalquantity,avgquantitypertransaction,preferreddayofweek,preferredhour,weekendpurchaseratio,avgdaysbetweenpurchases,uniqueproducts,avgproductspertransaction,uniquecountries,negativequantitycount,zeropricecount,returnratio,uniqueinvoices,age,supportticketscount,satisfactionscore,rfmsegment,agecategory,spendingcategory,loyaltylevel,churn,regyear,regday,avgbasketvalue,purchaseintensity,returnimpact,avgbasketvalue_log,returnimpact_log,regmonth_sin,regmonth_cos,regweekday_sin,regweekday_cos,country_targetenc,customertype_Nouveau,customertype_Occasionnel,customertype_Perdu,customertype_Régulier,preferredtimeofday_Matin,preferredtimeofday_Midi,preferredtimeofday_Soir,region_Amérique du Nord,region_Amérique du Sud,region_Asie,region_Autre,region_Europe centrale,region_Europe continentale,region_Europe de l'Est,region_Europe du Nord,region_Europe du Sud,region_Moyen-Orient,region_Océanie,region_UK,churnriskcategory_Faible,churnriskcategory_Moyen,churnriskcategory_Élevé,weekendpreference_Semaine,weekendpreference_Weekend,basketsizecategory_Moyen,basketsizecategory_Petit,productdiversity_Modéré,productdiversity_Spécialisé,gender_M,gender_Unknown,accountstatus_Closed,accountstatus_Pending,accountstatus_Suspended
4,1991.01,17.31313043478261,5.9219956281374975,868.0,7.547826086956522,3,9,0.0,1.9649122807017545,96,24.0,1,0,0,0.0,4,26.0,2.0,4.0,-1,1,-1,-1,0,2010,29,398.202,0.017699115044247787,0.0,5.989467554444799,0.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2,378.30000000000007,19.91052631578948,11.961112672919231,100.0,5.2631578947368425,3,10,0.0,0.3333333333333333,17,8.5,1,2,0,0.1052631578947368,2,49.0,2.0,4.0,-1,-1,-1,-1,1,2011,18,126.10000000000002,0.2857142857142857,39.82105263157894,4.844974178195408,3.709197944202056,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,307.53000000000003,20.502,12.509541615445844,123.0,8.2,3,11,0.0,0.0,15,15.0,1,0,0,0.0,1,37.0,2.0,2.0,-1,2,-1,-1,1,2010,13,153.76500000000001,0.5,0.0,5.0419078374003625,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4,745.0600000000001,16.196956521739132,12.351297164367477,699.0,15.195652173913045,4,12,0.0,5.222222222222222,30,7.5,1,0,0,0.0,4,75.0,2.0,3.0,-1,5,-1,-1,0,2011,14,149.012,0.016877637130801686,0.0,5.010715290896426,0.0,1.0,6.123233995736766e-17,0.0,1.0,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,125.65,17.95,4.700265949922408,51.0,7.285714285714286,3,11,0.0,0.0,7,7.0,1,0,0,0.0,1,66.0,3.0,4.0,-1,5,-1,-1,1,2010,29,62.825,0.5,0.0,4.156144963127548,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2,317.2,3.604545454545456,4.292411349499536,224.0,2.5454545454545454,4,12,0.0,2.586206896551724,76,38.0,1,0,0,0.0,2,49.0,0.0,2.0,-1,-1,-1,-1,0,2010,28,105.73333333333333,0.008849557522123894,0.0,4.670333511894505,0.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
3,657.8,13.704166666666666,15.556208288399096,324.0,6.75,3,11,0.0,3.808510638297872,41,13.666666666666666,1,0,0,0.0,3,49.0,2.0,2.0,-1,-1,-1,-1,0,2011,25,164.45,0.016666666666666666,0.0,5.1086690343676215,0.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
11,2092.32,6.135835777126099,3.908189022011993,1759.0,5.158357771260997,3,12,0.2756598240469208,0.6941176470588235,157,13.083333333333334,1,0,0,0.0,12,59.0,2.0,5.0,-1,4,-1,-1,0,2010,6,174.36,0.04564315352697095,0.0,5.166841003759651,0.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False
8,2128.83,22.1753125,34.750985384079016,1270.0,13.229166666666666,3,12,0.2291666666666666,2.210526315789474,78,9.75,1,5,0,0.0520833333333333,8,52.0,3.0,5.0,-1,3,-1,-1,0,2010,6,236.53666666666666,0.037383177570093455,110.87656249999992,5.470321997523322,4.717396142977935,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
11,3214.8100000000004,33.8401052631579,67.97286563589003,2176.125,35.305263157894736,3,14,0.1473684210526315,2.478723404255319,50,3.8461538461538463,1,5,0,0.0526315789473684,13,49.0,2.0,2.0,-1,-1,-1,-1,0,2011,16,267.90083333333337,0.046218487394957986,169.20052631578943,5.594342662315511,5.136977308471681,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.2631578947368421,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
2,1998.0,399.6,244.37021095051665,840.0,168.0,3,13,0.0,6.5,4,2.0,1,0,0,0.0,2,49.0,3.0,1.0,-1,-1,-1,-1,1,2011,4,666.0,0.07407407407407407,0.0,6.502790045915623,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6,1770.34,40.23500000000001,26.484250387818253,1407.0,31.977272727272727,3,10,0.0,4.1395348837209305,18,3.0,1,0,0,0.0,6,79.0,0.0,2.0,-1,5,-1,-1,0,2011,4,252.90571428571428,0.03314917127071823,0.0,5.536962994505876,0.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2,294.4,11.323076923076922,9.347157330110912,303.0,11.653846153846152,3,14,0.0,8.08,24,12.0,1,0,0,0.0,2,34.0,2.0,5.0,-1,1,-1,-1,0,2010,10,98.13333333333333,0.009852216748768473,0.0,4.5964657453579445,0.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,58.49,4.8741666666666665,4.624392752928035,34.0,2.833333333333333,3,17,0.0,0.0,12,12.0,1,0,0,0.0,1,41.0,3.0,4.0,-1,2,-1,-1,1,2011,3,29.245,0.5,0.0,3.4093308815588776,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
2,1212.8400000000004,40.42800000000001,49.83311531571116,1140.0,38.0,4,12,0.0,7.0,30,15.0,1,0,0,0.0,2,20.0,3.0,1.0,-1,0,-1,-1,0,2011,2,404.28000000000014,0.00980392156862745,0.0,6.004578186253365,0.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,226.85,56.7125,46.865132294702846,147.0,36.75,3,19,0.0,0.0,4,4.0,1,0,0,0.0,1,49.0,1.0,3.0,-1,3,-1,-1,1,2011,10,113.425,0.5,0.0,4.739919586539706,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.3324050632911392,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2,188.02,15.668333333333331,25.36669392345129,34.0,2.833333333333333,6,16,0.8333333333333334,8.454545454545455,12,6.0,1,0,0,0.0,2,52.0,2.0,4.0,-1,3,-1,-1,1,2010,1,62.67333333333334,0.02127659574468085,0.0,4.153765845938482,0.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False
1,364.8,20.266666666666666,7.189371239790682,160.0,8.88888888888889,4,8,0.0,0.0,18,18.0,1,0,0,0.0,1,49.0,1.0,3.0,-1,-1,-1,-1,1,2011,27,182.4,0.5,0.0,5.211669559822364,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,257.23,13.538421052631575,4.121820341060077,209.0,11.0,4,10,0.0,0.0,19,19.0,1,0,0,0.0,1,49.0,2.0,4.0,-1,-1,-1,-1,1,2011,4,128.615,0.5,0.0,4.864568517961472,0.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
9,3589.26875,19.46771428571429,9.90182071833996,2176.125,8.607142857142858,1,13,0.0,0.8387096774193549,155,17.22222222222222,1,4,0,0.0142857142857142,9,73.0,2.0,4.0,-1,5,-1,-1,0,2011,19,358.926875,0.037815126050420166,51.27526785714255,5.885900885817478,3.9565233693023836,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
10,3589.26875,58.05386363636364,67.39320088524096,2176.125,33.25568181818182,4,11,0.1363636363636363,0.8457142857142858,92,9.2,1,14,0,0.0795454545454545,10,49.0,1.0,5.0,-1,-1,-1,-1,1,2010,4,326.29715909090913,0.06535947712418301,285.5100142045453,5.790868501637229,5.657773489137458,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2,143.25,14.325,8.39441778803033,61.0,6.1,4,11,0.0,7.666666666666667,9,4.5,1,1,0,0.1,2,49.0,0.0,4.0,-1,-1,-1,-1,1,2010,30,47.75,0.02857142857142857,14.325000000000001,3.886705197443856,2.7294854818222754,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4,1211.08,19.53354838709677,10.243123738579447,1467.0,23.661290322580644,3,10,0.0,3.721311475409836,59,14.75,1,1,0,0.0161290322580645,4,42.0,1.0,2.0,-1,2,-1,-1,0,2011,23,242.21599999999998,0.017391304347826087,19.53354838709675,5.493949937401664,3.0220600552140877,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,507.05,5.02029702970297,4.131337181941349,304.0,3.00990099009901,4,11,0.0,2.12,92,30.666666666666668,1,0,0,0.0,3,26.0,3.0,1.0,-1,1,-1,-1,0,2011,3,126.7625,0.014018691588785047,0.0,4.8501730716551945,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,85.0,85.0,0.0,100.0,100.0,4,12,0.0,1.15,1,1.0,1,0,0,0.0,1,49.0,2.0,5.0,-1,-1,-1,-1,1,2010,14,42.5,0.5,0.0,3.7727609380946383,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,417.9500000000001,17.414583333333336,3.6797175921490246,109.0,4.541666666666667,4,12,0.0,0.0,24,24.0,1,0,0,0.0,1,31.0,3.0,3.0,-1,1,-1,-1,1,2010,7,208.97500000000005,0.5,0.0,5.346988476011691,0.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
10,3589.26875,18.917899543379,9.02700602468386,2176.125,10.789954337899545,4,13,0.0,1.0,166,16.6,1,4,0,0.0182648401826484,10,54.0,0.0,2.0,-1,3,-1,-1,0,2010,24,326.29715909090913,0.04504504504504504,65.5574200913242,5.790868501637229,4.198065035114568,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
6,2836.69,19.83699300699301,7.841136651845095,1747.0,12.216783216783217,2,13,0.2027972027972027,1.352112676056338,96,16.0,1,0,0,0.0,6,49.0,3.0,5.0,-1,-1,-1,-1,0,2011,4,405.24142857142857,0.030927835051546393,0.0,6.006947634520263,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
11,3589.26875,21.28267015706806,15.318080053222952,1793.0,9.387434554973822,3,14,0.0523560209424083,1.2421052631578948,92,2.628571428571429,1,3,0,0.0157068062827225,35,28.0,2.0,2.0,-1,1,-1,-1,0,2010,2,299.10572916666666,0.043824701195219126,56.37594895287953,5.704134843122696,4.049625207727672,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.2631578947368421,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
2,712.88,54.83692307692308,54.9467322935913,272.0,20.923076923076923,4,12,0.0,15.666666666666666,11,5.5,1,0,0,0.0,2,58.0,2.0,3.0,-1,4,-1,-1,0,2011,2,237.62666666666667,0.010582010582010581,0.0,5.4749002664810975,0.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,37.4,18.7,9.616652224137043,4.0,2.0,4,15,0.0,0.0,2,2.0,1,0,0,0.0,1,73.0,0.0,3.0,-1,5,-1,-1,1,2011,19,18.7,0.5,0.0,2.9806186357439426,0.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,136.8,68.4,33.09259735953042,72.0,36.0,4,15,0.0,0.0,2,2.0,1,0,0,0.0,1,49.0,0.0,3.0,-1,-1,-1,-1,1,2010,16,68.4,0.5,0.0,4.239886867512759,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
3,962.7,120.3375,136.9946707774743,702.0,87.75,4,16,0.25,7.0,7,2.333333333333333,1,1,0,0.125,3,76.0,1.0,3.0,-1,5,-1,-1,1,2011,24,240.675,0.058823529411764705,120.3375,5.487593848350669,4.798575919038345,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,127.84,7.52,5.874963829675891,30.0,1.7647058823529411,6,12,1.0,0.0,17,17.0,1,0,0,0.0,1,49.0,2.0,3.0,-1,-1,-1,-1,1,2010,17,63.92,0.5,0.0,4.17315574264639,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False
8,3456.7,8.39004854368932,6.194452191585803,2091.0,5.075242718446602,6,15,0.6601941747572816,0.5547445255474452,310,38.75,1,0,0,0.0,8,49.0,3.0,3.0,-1,-1,-1,-1,0,2010,7,384.0777777777778,0.03463203463203463,0.0,5.953445334086472,0.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False
2,584.0699999999999,18.840967741935483,7.943028538636343,345.0,11.129032258064516,6,15,0.5161290322580645,8.066666666666666,30,15.0,1,0,0,0.0,2,26.0,2.0,2.0,-1,1,-1,-1,0,2010,27,194.68999999999997,0.00823045267489712,0.0,5.276531774476114,0.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False
7,3406.72,50.09882352941176,55.52925313579447,1916.0,28.176470588235293,3,13,0.0,3.029850746268657,45,6.428571428571429,1,0,0,0.0,7,49.0,0.0,4.0,-1,-1,-1,-1,0,2010,14,425.84,0.033816425120772944,0.0,6.056409235748364,0.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,535.3399999999999,14.468648648648646,7.183616453106704,422.0,11.405405405405403,0,10,0.0,0.0,37,37.0,1,0,0,0.0,1,42.0,2.0,4.0,-1,2,-1,-1,1,2011,21,267.66999999999996,0.5,0.0,5.593483860709444,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5,1789.5500000000002,19.45163043478261,8.640510551303981,486.0,5.282608695652174,0,10,0.0,2.065934065934066,81,16.2,1,1,0,0.0108695652173913,5,49.0,1.0,3.0,-1,-1,-1,-1,0,2011,28,298.2583333333334,0.026455026455026454,19.451630434782604,5.701307191446619,3.0180626071729435,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
1,183.4,22.925,27.50907642423289,35.0,4.375,0,10,0.0,0.0,8,8.0,1,0,0,0.0,1,29.0,3.0,4.0,-1,1,-1,-1,1,2011,7,91.7,0.5,0.0,4.529368472571809,0.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
4,1295.3,13.492708333333333,6.555541565675428,1116.0,11.625,3,14,0.0,2.0105263157894737,90,22.5,1,0,0,0.0,4,59.0,1.0,3.0,-1,4,-1,-1,0,2010,25,259.06,0.02072538860103627,0.0,5.560912373623174,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
3,454.8999999999999,14.215624999999998,47.24574983018186,98.0,3.0625,0,12,0.0,0.7419354838709677,14,4.666666666666667,1,12,0,0.375,3,26.0,4.0,3.0,-1,1,-1,-1,1,2011,18,113.72499999999998,0.125,170.58749999999998,4.742537960280897,5.145093340577778,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
3,899.6099999999999,8.253302752293576,16.58291367727224,481.0,4.412844036697248,1,10,0.0,2.0,93,31.0,1,0,0,0.0,3,49.0,3.0,3.0,-1,-1,-1,-1,0,2010,9,224.90249999999997,0.013761467889908258,0.0,5.420103490256457,0.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2,873.74,16.18037037037037,4.697208710666192,453.0,8.38888888888889,0,12,0.0,1.1132075471698113,48,24.0,1,0,0,0.0,2,49.0,2.0,5.0,-1,-1,-1,-1,1,2011,24,291.24666666666667,0.03333333333333333,0.0,5.6775981945272225,0.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4,935.1,15.84915254237288,16.119476363546998,996.0,16.88135593220339,0,11,0.0,3.775862068965517,43,10.75,1,1,0,0.0169491525423728,4,49.0,1.0,4.0,-1,-1,-1,-1,0,2011,23,187.02,0.01809954751131222,15.849152542372806,5.236548340150405,2.8243003613123756,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,304.25,17.897058823529413,7.067873411346834,183.0,10.764705882352942,0,13,0.0,0.0,17,17.0,1,0,0,0.0,1,22.0,0.0,3.0,-1,0,-1,-1,1,2011,21,152.125,0.5,0.0,5.031254581298992,0.0,1.0,6.123233995736766e-17,0.0,1.0,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1,12.75,12.75,0.0,1.0,1.0,0,13,0.0,1.15,1,1.0,1,0,0,0.0,1,28.0,6.0,4.0,-1,1,-1,-1,1,2011,28,6.375,0.5,0.0,1.9980959022258835,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False
4,532.96,2.7758333333333334,2.112502878546528,242.0,1.2604166666666667,6,14,0.546875,0.9790575916230366,160,40.0,1,0,0,0.0,4,49.0,5.0,1.0,-1,-1,-1,-1,0,2010,29,106.59200000000001,0.02127659574468085,0.0,4.678346295521248,0.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
2,294.29999999999995,15.489473684210523,13.14227253884883,82.0,4.315789473684211,0,14,0.0,0.0555555555555555,18,9.0,1,1,0,0.0526315789473684,2,49.0,1.0,1.0,-1,-1,-1,-1,1,2011,7,98.09999999999998,1.0,15.489473684210516,4.596129441335942,2.802722218791705,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
6,1592.18,6.689831932773109,5.8095851225822255,1031.0,4.331932773109243,0,12,0.0,1.029535864978903,177,29.5,1,1,0,0.0042016806722689,6,49.0,2.0,3.0,-1,-1,-1,-1,0,2011,25,227.45428571428573,0.024193548387096774,6.689831932773097,5.431336127799547,2.039898927982636,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
5,3346.28,19.012954545454544,21.77718114562468,1617.0,9.1875,0,13,0.0,1.1085714285714283,156,31.2,1,0,0,0.0,5,77.0,3.0,4.0,-1,5,-1,-1,0,2011,13,557.7133333333334,0.025510204081632654,0.0,6.325636521104868,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,463.95,57.99375,38.073241798820185,95.0,11.875,1,9,0.0,0.0,8,8.0,1,0,0,0.0,1,49.0,3.0,4.0,-1,-1,-1,-1,1,2011,10,231.975,0.5,0.0,5.450931151671719,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,336.96,25.92,27.691175489675405,330.0,25.384615384615383,1,10,0.0,0.0,13,13.0,1,0,0,0.0,1,55.0,8.0,4.0,-1,4,-1,-1,1,2011,28,168.48,0.5,0.0,5.132734925758358,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
9,2487.0200000000004,5.964076738609114,5.731503039365056,1287.0,3.0863309352517985,6,13,0.4364508393285372,0.5793269230769231,255,28.33333333333333,1,18,0,0.0431654676258992,9,25.0,2.0,1.0,-1,1,-1,-1,0,2010,22,248.70200000000006,0.036734693877551024,107.35338129496385,5.520268206865185,4.685397934647847,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False
1,594.0,297.0,0.0,120.0,60.0,1,12,0.0,0.0,2,2.0,1,0,0,0.0,1,76.0,3.0,2.0,-1,5,-1,-1,1,2010,16,297.0,0.5,0.0,5.697093486505405,0.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
