recency,frequency,monetarytotal,monetaryavg,monetarystd,avgquantitypertransaction,customertenuredays,firstpurchasedaysago,preferreddayofweek,preferredhour,preferredmonth,weekendpurchaseratio,avgdaysbetweenpurchases,uniqueproducts,avgproductspertransaction,uniquecountries,negativequantitycount,zeropricecount,returnratio,totaltransactions,uniqueinvoices,age,supportticketscount,satisfactionscore,churn,regyear,regday,monetaryperday,avgbasketvalue,purchaseintensity,tenureratio,productdiversityratio,returnimpact,customerscorenormalized,monetaryperday_log,avgbasketvalue_log,returnimpact_log,regmonth_sin,regmonth_cos,regweekday_sin,regweekday_cos,rfmsegment_Dormants,rfmsegment_Fidèles,rfmsegment_Potentiels,agecategory_25-34,agecategory_35-44,agecategory_45-54,agecategory_55-64,agecategory_65+,agecategory_Inconnu,spendingcategory_Low,spendingcategory_Medium,spendingcategory_VIP,customertype_Nouveau,customertype_Occasionnel,customertype_Perdu,customertype_Régulier,favoriteseason_Hiver,favoriteseason_Printemps,favoriteseason_Été,preferredtimeofday_Matin,preferredtimeofday_Midi,preferredtimeofday_Soir,region_Amérique du Nord,region_Amérique du Sud,region_Asie,region_Autre,region_Europe centrale,region_Europe continentale,region_Europe de l'Est,region_Europe du Nord,region_Europe du Sud,region_Moyen-Orient,region_Océanie,region_UK,loyaltylevel_Jeune,loyaltylevel_Nouveau,loyaltylevel_Établi,churnriskcategory_Faible,churnriskcategory_Moyen,churnriskcategory_Élevé,weekendpreference_Semaine,basketsizecategory_Moyen,basketsizecategory_Petit,productdiversity_Modéré,productdiversity_Spécialisé,gender_M,gender_Unknown,accountstatus_Closed,accountstatus_Pending,accountstatus_Suspended,country_Austria,country_Bahrain,country_Belgium,country_Canada,country_Channel Islands,country_Cyprus,country_Czech Republic,country_Denmark,country_EIRE,country_European Community,country_Finland,country_France,country_Germany,country_Greece,country_Iceland,country_Israel,country_Italy,country_Lebanon,country_Malta,country_Netherlands,country_Norway,country_Poland,country_Portugal,country_RSA,country_Saudi Arabia,country_Singapore,country_Spain,country_Sweden,country_Switzerland,country_USA,country_United Arab Emirates,country_Unspecified
45,2,664.26,10.064545454545454,8.634417388357111,5.045454545454546,244,289,2,13,2,0.0,3.753846153846154,61,30.5,1,0,0,0.0,66,2,49.0,1.0,2.0,0,2010,11,-0.35052365837625493,0.09445532661212111,-0.7213371609883825,-0.5228174748338613,0.7895101694697741,-0.3331077717589623,-0.18800599840285143,2.736989703695541,5.404567486390696,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,11,1421.59,17.336463414634146,9.896171896362183,9.304878048780488,280,289,2,13,10,0.0,3.432098765432099,66,6.0,1,4,0,0.048780487804878,82,11,49.0,1.0,0.0,0,2010,18,0.12802343039019257,-0.558662141733996,-0.6613145580477688,-0.5243640889143326,-0.5868276392874536,0.47485288878604454,-0.15269875981218892,4.963955900682034,4.783030416961909,4.253423843067742,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,4,1676.0600000000002,19.489069767441865,12.539046086985476,14.883720930232558,274,289,2,13,7,0.0,3.211764705882353,76,19.0,1,0,0,0.0,86,4,80.0,4.0,1.0,0,2010,10,0.014036869438956417,0.8163255079197391,-0.7089729601388504,-0.5241715271114294,0.3132045008212055,-0.3331077717589623,-0.13703469393005577,4.725060629130236,5.817741913377391,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
289,1,101.7,101.7,0.0,6.0,1,289,2,14,2,0.0,1.15,1,1.0,1,0,0,0.0,1,1,78.0,1.0,3.0,1,2010,30,-0.4033163475261776,-0.9876013805873335,1.2001459128953138,2.422794964428116,-1.0507617321269687,-0.3331077717589623,-0.10521864594029116,0.30061531769126587,3.948354934675536,0.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,11,2461.8500000000004,20.687815126050424,21.21597224349425,19.42016806722689,285,289,0,14,12,0.0,2.389830508474576,93,8.454545454545455,1,4,0,0.0336134453781512,119,11,49.0,1.0,3.0,0,2010,24,1.440224630103995,-0.008731365400083558,-0.6626403845940246,-0.5245481023417391,-0.3780572975096718,0.6310416268067894,-0.0984124905921557,6.20125939965246,5.328624270768525,4.42785122138835,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
256,2,1276.0,425.3333333333333,603.5947177811726,50.66666666666666,32,289,0,14,3,0.0,16.0,2,1.0,1,0,0,0.0,3,2,49.0,1.0,5.0,1,2010,24,-0.3860271189150593,1.3880344438116958,-0.619739851682149,-0.44557190820736153,-1.0352972623656516,-0.3331077717589623,0.440500383152808,1.7859057939765943,6.055221512910733,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
289,1,0.0,-30.19,0.0,-1.0,1,289,2,16,2,0.0,1.15,1,1.0,1,1,0,1.0,1,1,49.0,1.0,3.0,1,2011,24,-0.4046303421929484,-1.3101820428438398,1.2001459128953138,2.422794964428116,-1.0507617321269687,-0.3331077717589623,-0.10521864594029116,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
289,1,224.91,14.056875,9.06409452639001,11.5625,1,289,2,16,2,0.0,0.0,16,16.0,1,0,0,0.0,16,1,49.0,3.0,5.0,1,2011,3,-0.4017244371732491,-0.5967934809155131,1.2001459128953138,2.422794964428116,-0.35486059286769606,-0.3331077717589623,-0.10521864594029116,0.57411120512983,4.731406282533233,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
192,6,2066.17,16.398174603174603,11.264119701124889,6.412698412698413,96,289,1,14,4,0.0,0.752,106,17.666666666666668,1,2,0,0.0158730158730158,126,6,49.0,2.0,2.0,1,2010,10,-0.36451787361034915,0.5622901777897481,-0.6173189860159335,-0.5045032063547414,0.3079023969030396,0.04900822465958575,0.11409370228175411,2.460062579269043,5.690923966771594,3.5203527850088174,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,7,3589.26875,26.79906432748537,15.844861043010386,15.602339181286547,245,289,3,12,8,0.1637426900584795,1.4294117647058824,102,14.571428571428571,1,0,0,0.0,171,7,49.0,2.0,2.0,0,2010,11,-0.0989806598426679,1.5360045117077394,-0.6820254777711494,-0.5229080077388032,0.08587679532984319,-0.3331077717589623,-0.005428073938137825,4.413698370243525,6.108488614265069,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,11,3589.26875,21.736283367556467,17.507250019246598,10.60164271047228,273,289,3,9,2,0.0,0.5534979423868313,309,20.6,1,9,0,0.0184804928131416,487,15,47.0,3.0,1.0,0,2010,3,0.3864629533018952,0.5872756601905462,-0.6593771093283498,-0.5240951875408524,1.2921054367125822,0.43973160713673864,-0.029111708121014997,5.357215585493436,5.704134843122696,4.209627517336343,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,4,438.49,24.36055555555556,45.32796506926228,19.72222222222222,188,289,2,12,2,0.0,10.941176470588236,11,2.75,1,6,0,0.3333333333333333,18,4,40.0,2.0,4.0,1,2010,25,-0.3885227669316674,-0.7538461742387053,-0.6961508259245206,-0.5192405319810842,-0.8930241405615336,1.3698667698619922,-0.19107096713872151,1.667503322236235,4.485237341147008,4.991543081062764,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,7,1125.0,13.71951219512195,17.09359745147822,4.743902439024391,269,289,6,12,11,0.573170731707317,3.2962962962962963,68,9.714285714285714,1,3,0,0.0365853658536585,82,7,68.0,2.0,1.0,0,2010,20,-0.2039042289588957,-0.41808950341766093,-0.6869255985464783,-0.5239352694753542,-0.3084671835837446,0.14643753127134146,-0.16625972039089304,3.999510459551262,4.95318271934817,3.7414371926573704,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,8,3429.55,19.37598870056497,16.546087090989186,12.745762711864408,249,289,3,10,5,0.0,1.3920454545454546,141,17.625,1,1,0,0.0056497175141242,177,8,76.0,3.0,3.0,0,2010,20,-0.0833768960934205,1.1071816854240528,-0.675158308513153,-0.523099714126374,0.35650501615289354,-0.10735474106866001,-0.018921115847208216,4.462900727420283,5.94558057254232,3.014357183130705,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,3,398.69999999999993,17.33478260869565,4.25834567703684,4.0,287,289,3,10,2,0.0,13.045454545454543,18,6.0,1,0,0,0.0,23,3,49.0,0.0,2.0,0,2010,17,0.09333099951808943,-0.6778668508985644,-0.7169716516041302,-0.5246199186932686,-0.6796144578553566,-0.3331077717589623,-0.20970771157169188,4.897093252697126,4.611897506737518,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,2,131.17000000000002,13.117,10.861336167034576,7.5,7,289,3,10,2,0.0,0.7777777777777778,9,4.5,1,1,0,0.1,10,2,36.0,4.0,2.0,1,2010,8,-0.40289366648118985,-1.0328113088668753,-0.25282739914637015,-0.16517907928822168,-0.8187946857072111,-0.1802793123019024,0.36757758546193875,0.38082961991678765,3.800495363934271,2.6473797449020626,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
239,2,511.3599999999999,23.24363636363636,22.969411242211955,13.636363636363637,49,289,3,11,2,0.0,2.333333333333333,21,10.5,1,0,0,0.0,22,2,49.0,2.0,4.0,1,2010,12,-0.39664697400579774,-0.2288654420474648,-0.6596599265180417,-0.47593994278393326,-0.4476474114355991,-0.3331077717589623,-0.03372203208988817,1.1412459744176306,5.1443111207341286,0.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179,5,822.0600000000001,15.223333333333334,17.476502283794424,7.444444444444445,109,289,3,11,2,0.0,2.037735849056604,47,9.4,1,4,0,0.074074074074074,54,5,49.0,3.0,2.0,1,2010,31,-0.38751830722233654,-0.44102222896450977,-0.6490928478850112,-0.5080943323355974,-0.37032506262901327,0.3763710972307882,-0.10261443813175336,1.7168563092013707,4.927326146299949,4.125412473298071,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,8,622.7500000000002,7.688271604938274,93.03017057371927,3.123456790123457,258,289,2,14,11,0.0,3.2,62,7.75,1,2,0,0.0246913580246913,81,8,47.0,1.0,4.0,0,2010,19,-0.3293602080754822,-0.8712284594935952,-0.6773125237711607,-0.5235094032596578,-0.45795705794314384,-0.1539529794634418,-0.19289589179122635,3.0487378108939867,4.251269168932085,2.795850018905354,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,3,706.1900000000002,15.025319148936171,4.430480811606869,7.936170212765957,211,289,4,13,9,0.0,4.586956521739131,45,15.0,1,0,0,0.0,47,3,49.0,2.0,5.0,0,2010,11,-0.37070708006189573,-0.190205455435176,-0.7097372457003588,-0.5209864224860288,-0.053303432522011314,-0.3331077717589623,-0.17698787343827785,2.3079425112383163,5.179238178749273,0.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,2,457.72,16.34714285714286,4.678321048270184,7.107142857142857,238,289,3,12,2,0.0,8.814814814814815,28,14.0,1,0,0,0.0,28,2,66.0,4.0,3.0,0,2010,18,-0.37100239469771,-0.34229203479370496,-0.7209401398459921,-0.5225570807741075,-0.2311448347771587,-0.3331077717589623,-0.20002357415216251,2.3000721342348265,5.034178194530307,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,1,116.2,12.91111111111111,4.861376976856568,7.555555555555555,1,288,3,13,2,0.0,0.0,9,9.0,1,0,0,0.0,9,1,62.0,3.0,5.0,1,2010,6,-0.4031238082090538,-0.9416090541102505,1.2001459128953138,2.412596051940564,-0.6796144578553566,-0.3331077717589623,-0.10521864594029116,0.33795408426209617,4.079230924412053,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,1,462.9500000000001,20.12826086956522,8.69564710968232,7.173913043478261,1,288,3,14,2,0.0,0.0,23,23.0,1,0,0,0.0,23,1,49.0,1.0,2.0,1,2010,3,-0.39862819152303436,0.1582419256089587,1.2001459128953138,2.412596051940564,-0.030106727880035565,-0.3331077717589623,-0.10521864594029116,0.9562431442651901,5.4487826923642615,0.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,1,363.65,19.139473684210525,9.224794170353078,11.105263157894736,1,288,3,14,2,0.0,0.0,19,19.0,1,0,0,0.0,19,1,47.0,0.0,3.0,1,2011,26,-0.3999156168638324,-0.15672621364444456,1.2001459128953138,2.412596051940564,-0.21568036501584156,-0.3331077717589623,-0.10521864594029116,0.8146143097223666,5.208529411157015,0.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,1,584.32,25.40521739130435,21.48941787560592,6.086956521739131,1,288,3,14,2,0.0,0.0,23,23.0,1,0,0,0.0,23,1,33.0,1.0,3.0,1,2010,13,-0.39705462844536404,0.5432135576450663,1.2001459128953138,2.412596051940564,-0.030106727880035565,-0.3331077717589623,-0.10521864594029116,1.1058753526824836,5.6807185350576495,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
197,3,582.9000000000001,22.41923076923077,30.30163532525292,7.076923076923077,90,288,3,15,2,0.0,3.56,24,8.0,1,1,0,0.0384615384615384,26,3,57.0,0.0,1.0,1,2011,1,-0.39359973263296316,-0.3857362806544714,-0.6732848777225351,-0.5026117800783029,-0.5404342300035021,-0.0718973958594541,-0.11491045516065175,1.3721800699740943,4.988560086444398,3.153557512593045,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,1,127.86,4.566428571428571,3.5007260773706745,3.071428571428572,1,288,3,15,2,0.0,0.0,26,26.0,1,0,0,0.0,28,1,49.0,5.0,3.0,1,2010,1,-0.40297263621032564,-0.9046248798535065,1.2001459128953138,2.412596051940564,0.10907349997181894,-0.3331077717589623,-0.10521864594029116,0.3663237459010925,4.173309766520395,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,1,296.25,32.916666666666664,51.733850137023445,16.88888888888889,1,288,3,15,2,0.0,0.0,9,9.0,1,0,0,0.0,9,1,35.0,2.0,4.0,1,2010,12,-0.4007894584345251,-0.37051123464826474,1.2001459128953138,2.412596051940564,-0.6796144578553566,-0.3331077717589623,-0.10521864594029116,0.705612418258588,5.004784880418081,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,2,389.2699999999999,17.694090909090907,10.573058150696449,20.40909090909091,249,288,1,14,11,0.0,11.857142857142858,22,11.0,1,0,0,0.0,22,2,18.0,2.0,2.0,0,2011,18,-0.36723160176967745,-0.48703570133882396,-0.7216534544984868,-0.5231405097763242,-0.4167184719129648,-0.3331077717589623,-0.2059695928535465,2.396192191677029,4.87333808953557,0.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,3,2651.46,32.734074074074066,98.09964329417537,21.049382716049383,192,288,2,14,8,0.0,2.3875,77,25.666666666666668,1,0,0,0.0,81,3,31.0,2.0,2.0,1,2011,10,-0.3022105257979263,2.8948805075329354,-0.7070383999745995,-0.5196177102837326,0.6889911160212128,-0.3331077717589623,-0.015992536026202472,3.3440850552986707,6.49807881555248,0.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
243,2,1310.47,24.72584905660377,24.69940613066531,10.50943396226415,45,288,3,18,2,0.0,0.8653846153846154,52,26.0,1,1,0,0.0188679245283018,53,2,68.0,0.0,1.0,1,2010,3,-0.38450663894410897,1.4609243515664108,-0.6529214995636455,-0.47081388068149405,0.5111497137660652,-0.045022583065775224,0.2559675429558389,1.8517217052094754,6.0818154804555045,3.247496286291245,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
59,5,2140.63,20.782815533980585,30.26147856817814,11.155339805825244,229,288,4,10,5,0.0,2.235294117647059,73,14.6,1,2,0,0.0194174757281553,103,5,49.0,1.0,1.0,0,2010,28,-0.2709520142638163,0.953095056619107,-0.6950366680286219,-0.5220745017058862,0.03175115116523305,0.1511806602359297,-0.08595845276488084,3.6021543997664303,5.879894980311016,3.7510471452089917,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
277,2,377.6,17.163636363636364,10.530728073890891,6.318181818181818,10,288,4,9,2,0.0,0.4761904761904761,20,10.0,1,2,0,0.0909090909090909,22,2,67.0,0.0,2.0,1,2010,13,-0.3995410447109316,-0.5117129634072172,-0.3849158820592505,-0.2678635845606209,-0.47857635095823337,0.06684528216125098,0.5608445644435041,0.8579297331790375,4.8431366661939395,3.564655264144969,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
