recency,frequency,monetarytotal,monetaryavg,monetarystd,avgquantitypertransaction,customertenuredays,firstpurchasedaysago,preferreddayofweek,preferredhour,preferredmonth,weekendpurchaseratio,avgdaysbetweenpurchases,uniqueproducts,avgproductspertransaction,uniquecountries,negativequantitycount,zeropricecount,returnratio,totaltransactions,uniqueinvoices,age,supportticketscount,satisfactionscore,churn,regyear,regday,monetaryperday,avgbasketvalue,purchaseintensity,tenureratio,productdiversityratio,returnimpact,customerscorenormalized,monetaryperday_log,avgbasketvalue_log,returnimpact_log,regmonth_sin,regmonth_cos,regweekday_sin,regweekday_cos,rfmsegment_dormants,rfmsegment_fidèles,rfmsegment_potentiels,agecategory_25-34,agecategory_35-44,agecategory_45-54,agecategory_55-64,agecategory_65+,agecategory_inconnu,spendingcategory_low,spendingcategory_medium,spendingcategory_vip,customertype_nouveau,customertype_occasionnel,customertype_perdu,customertype_régulier,favoriteseason_hiver,favoriteseason_printemps,favoriteseason_été,preferredtimeofday_matin,preferredtimeofday_midi,preferredtimeofday_soir,region_amérique du nord,region_amérique du sud,region_asie,region_autre,region_europe centrale,region_europe continentale,region_europe de l'est,region_europe du nord,region_europe du sud,region_moyen-orient,region_océanie,region_uk,loyaltylevel_jeune,loyaltylevel_nouveau,loyaltylevel_établi,churnriskcategory_faible,churnriskcategory_moyen,churnriskcategory_élevé,weekendpreference_semaine,basketsizecategory_moyen,basketsizecategory_petit,productdiversity_modéré,productdiversity_spécialisé,gender_m,gender_unknown,accountstatus_closed,accountstatus_pending,accountstatus_suspended,country_austria,country_bahrain,country_belgium,country_canada,country_channel islands,country_cyprus,country_czech republic,country_denmark,country_eire,country_european community,country_finland,country_france,country_germany,country_greece,country_iceland,country_israel,country_italy,country_lebanon,country_malta,country_netherlands,country_norway,country_poland,country_portugal,country_rsa,country_saudi arabia,country_singapore,country_spain,country_sweden,country_switzerland,country_usa,country_united arab emirates,country_unspecified,cluster,segment
137,5,712.24,8.903,6.610955885612835,5.875,126,264,1,10,5,0.0,1.5949367088607596,59,11.8,1,0,0,0.0,80,5,56.0,2.0,3.0,1,2011,29,-0.3852920587489145,-0.5571343506590675,-0.6608802715570269,-0.5136887680114822,-0.1847514254932072,-0.3331077717589623,-0.1358289062064782,1.818264977414244,4.785044305805567,0.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
87,2,758.9199999999998,13.798545454545453,12.186965474421738,13.018181818181818,176,263,1,14,9,0.0,3.259259259259259,55,27.5,1,0,0,0.0,55,2,32.0,2.0,5.0,0,2011,26,-0.3723168442235814,0.2946223897992783,-0.7152614664440059,-0.5196777196924149,0.6039365323339682,-0.3331077717589623,-0.1612882709705005,2.264269424709529,5.537229274630388,0.0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
263,1,15.0,15.0,0.0,12.0,1,263,0,14,3,0.0,1.15,1,1.0,1,0,0,0.0,1,1,73.0,1.0,2.0,1,2011,8,-0.4044174508607304,-1.2626037740744436,1.2001459128953138,2.157623239751762,-1.0507617321269689,-0.3331077717589623,-0.1052186459402911,0.0552626786750494,2.1400661634962708,0.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
263,1,200.29,18.208181818181817,12.608407368245857,11.363636363636363,1,263,0,15,3,0.0,0.0,11,11.0,1,0,0,0.0,11,1,49.0,3.0,5.0,1,2011,2,-0.4017876751976197,-0.6748852793890154,1.2001459128953138,2.157623239751762,-0.5868276392874536,-0.3331077717589623,-0.1052186459402911,0.5645602538487812,4.616555130854655,0.0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
195,4,1503.5,93.96875,190.9030765205213,29.8125,68,263,0,12,3,0.5,4.533333333333333,9,2.25,1,2,0,0.125,16,4,21.0,2.0,5.0,1,2011,4,-0.3758882744551009,0.5973893463504852,-0.6248447205869946,-0.4958677309226545,-0.9301388679886946,1.8565848865631531,0.1296530241785115,2.159974709905653,5.709433146165015,5.241416272539677,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
263,1,114.56,14.32,5.252210419024955,12.0,1,263,1,8,3,0.0,0.0,8,8.0,1,0,0,0.0,8,1,49.0,2.0,2.0,1,2010,18,-0.4030044201250226,-0.9468109448290378,1.2001459128953138,2.157623239751762,-0.7260078671393081,-0.3331077717589623,-0.1052186459402911,0.3604254776437058,4.065258981327004,0.0,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
183,3,740.9499999999999,17.231395348837207,14.3726387843601,10.0,79,263,1,12,5,0.0,1.880952380952381,42,14.0,1,0,0,0.0,43,3,39.0,2.0,3.0,1,2010,27,-0.389541992987073,-0.1350781013543693,-0.664503170891514,-0.5013607321591568,-0.1228935464479385,-0.3331077717589623,-0.0694957635234924,1.6148039243884125,5.2270227409134575,0.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
9,5,1448.72,28.9744,40.03311405650607,11.08,253,263,2,12,8,0.0,5.122448979591836,47,9.4,1,3,0,0.06,50,5,49.0,0.0,2.0,0,2010,11,0.1381887360340003,0.2215421689694862,-0.6990160540253124,-0.5243293656855031,-0.3703250626290132,0.6796496230018753,-0.1430490423977595,4.982729524842547,5.490809251996069,4.476463706157316,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
18,5,977.93,18.80634615384616,15.27316254843015,13.057692307692308,244,263,4,11,8,0.0,4.764705882352941,49,9.8,1,0,0,0.0,52,5,30.0,2.0,1.0,0,2010,11,-0.2117780452940234,-0.276221678895937,-0.6976151477305591,-0.5239414366182038,-0.3393961231063789,-0.3331077717589623,-0.1690123311746914,3.960241577698621,5.099795287082373,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
42,5,2144.53,18.4873275862069,17.729739219630446,15.310344827586206,220,263,1,12,3,0.0,1.9043478260869569,70,14.0,1,2,0,0.0172413793103448,116,5,35.0,3.0,5.0,0,2011,9,-0.2177626087791957,0.9572185065791212,-0.6933215706703196,-0.5227524896125444,-0.0146422581187184,0.0976903977124108,-0.0803381437009099,3.9293282167298815,5.881710133142562,3.636918968056508,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
263,1,517.5500000000001,24.6452380952381,34.77526385508062,9.952380952380953,1,263,1,12,3,0.0,0.0,21,21.0,1,0,0,0.0,21,1,49.0,2.0,5.0,1,2011,20,-0.3972848815936556,0.3314268239295607,1.2001459128953138,2.157623239751762,-0.1228935464479385,-0.3331077717589623,-0.1052186459402911,1.0853300241951642,5.559815871738711,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
262,1,215.05,23.89444444444445,9.83362993902952,15.0,1,262,1,13,3,0.0,0.0,9,9.0,1,0,0,0.0,9,1,33.0,4.0,3.0,1,2010,10,-0.401566584985781,-0.6280682629199295,1.2001459128953138,2.1474243272642104,-0.6796144578553566,-0.3331077717589623,-0.1052186459402911,0.5975612973536907,4.686980561185657,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
262,1,200.16,4.448,3.9964555887345066,1.7555555555555555,1,262,1,13,3,0.0,0.0,44,44.0,1,0,0,0.0,45,1,49.0,2.0,2.0,1,2011,12,-0.4017787186515086,-0.6752976243850168,1.2001459128953138,2.1474243272642104,0.944154867082946,-0.3331077717589623,-0.1052186459402911,0.5659185345663077,4.615912282519994,0.0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
23,6,912.74,6.084933333333333,5.0300912965771865,4.34,239,262,1,15,3,0.2666666666666666,1.5906040268456376,79,13.166666666666666,1,1,0,0.0066666666666666,150,6,59.0,2.0,0.0,0,2010,12,-0.2621330901759767,-0.4830089183375789,-0.6887193927588753,-0.5237133486943751,-0.0499896175731575,-0.2622111500289755,-0.1716579818145249,3.664351932062039,4.878180872350757,1.9579704635476711,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
10,11,2838.2,7.905849582172701,17.49300620949606,2.6908077994428967,252,262,1,13,11,0.1002785515320334,0.6843575418994413,221,18.416666666666668,1,2,0,0.0055710306406685,359,12,49.0,4.0,3.0,0,2010,10,0.562134744368559,0.1902250951706079,-0.6529214995636455,-0.5242876254037779,0.611668767214627,-0.1488829013857535,-0.0580174123962982,5.556898259305828,5.470237796451111,2.8220750228800644,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,clients à risque
191,2,617.05,56.095454545454544,43.1617623281618,19.90909090909091,70,262,2,13,6,0.0,7.0,11,5.5,1,0,0,0.0,11,2,79.0,1.0,3.0,1,2010,9,-0.3925885875096497,-0.0053744542146876,-0.6825800689051781,-0.4972542334163695,-0.7569368066619425,-0.3331077717589623,-0.075112986789451,1.4383653478180354,5.331187831280672,0.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
66,2,473.03,4.261531531531531,4.050673613610053,2.1621621621621623,196,262,1,15,10,0.0,1.7818181818181815,101,50.5,1,0,0,0.0,111,2,19.0,2.0,3.0,0,2010,19,-0.3781767575799443,-0.3099176661332849,-0.7174838390378732,-0.5212738499354553,2.026667750375148,-0.3331077717589623,-0.1915341135834672,2.086932074179757,5.066868588787389,0.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,clients champions
11,4,1797.78,16.343454545454545,8.565039183419493,11.127272727272729,250,262,4,12,9,0.0,2.293577981651376,97,24.25,1,0,0,0.0,110,4,49.0,1.0,2.0,0,2010,16,0.1567096006846975,0.9707582245760296,-0.706278565587002,-0.524243780182149,0.702909138806398,-0.3331077717589623,-0.1206479099698041,5.016053920123115,5.88764728446685,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
262,1,237.07,4.087413793103448,3.121386084567114,2.2758620689655173,1,262,1,15,3,0.0,0.0,56,56.0,1,0,0,0.0,58,1,52.0,2.0,3.0,1,2010,26,-0.4012528722040939,-0.5582233643664559,1.2001459128953138,2.1474243272642104,1.500875778490364,-0.3331077717589623,-0.1052186459402911,0.6425940564453417,4.783609215517821,0.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
31,6,3218.98,19.748343558282208,16.51203613618625,9.791411042944786,230,262,3,14,10,0.0,1.4135802469135803,124,20.666666666666668,1,10,0,0.0613496932515337,163,6,59.0,3.0,1.0,0,2010,25,-0.0277192248723603,1.6070273972192266,-0.6868324144315485,-0.5233220592488299,0.5464970732205047,1.967806250381024,-0.015782635316501,4.62097586553201,6.133081909982601,5.29070564869979,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,clients à risque
262,1,292.47,7.9045945945945935,5.760922280809343,4.648648648648648,1,262,1,16,3,0.0,0.0,37,37.0,1,0,0,0.0,37,1,51.0,2.0,1.0,1,2010,3,-0.4004636038977601,-0.3825009583781525,1.2001459128953138,2.1474243272642104,0.6194010020952855,-0.3331077717589623,-0.1052186459402911,0.747660570043036,4.992029949770687,0.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
119,4,1108.65,18.790677966101697,10.49116802024393,19.966101694915253,142,262,1,10,5,0.0,2.4482758620689653,47,11.75,1,0,0,0.0,59,4,47.0,2.0,5.0,1,2011,6,-0.3700137857916478,0.0964218950545896,-0.6829616896575447,-0.5162035375791965,-0.2249590468726318,-0.3331077717589623,-0.1049720968166211,2.326179541847675,5.405960275563393,0.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
39,2,692.1899999999999,19.776857142857143,16.16155346556042,13.228571428571428,222,262,1,8,11,0.0,6.529411764705882,33,16.5,1,0,0,0.0,35,2,76.0,2.0,0.0,0,2010,17,-0.3397913916438582,0.1535158175778649,-0.7197769687860742,-0.52290707816495,-0.076500137163987,-0.3331077717589623,-0.1820131266911605,2.9071605890082988,5.44557290082979,0.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
262,1,25.5,25.5,0.0,2.0,1,262,2,10,3,0.0,1.15,1,1.0,1,0,0,0.0,1,1,72.0,2.0,3.0,1,2010,1,-0.4042670508245096,-1.229298985935866,1.2001459128953138,2.1474243272642104,-1.0507617321269689,-0.3331077717589623,-0.1052186459402911,0.0925410537703897,2.6210388241125804,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
84,8,3450.8400000000006,28.28557377049181,21.91871459890079,9.836065573770492,177,262,4,14,5,0.180327868852459,1.4297520661157024,48,6.0,1,0,0,0.0,122,8,30.0,2.0,4.0,0,2011,29,-0.2525137648079071,1.1221882238255412,-0.6500822747233099,-0.5198777745364862,-0.6022921090487707,-0.3331077717589623,0.071194045919614,3.728054917374679,5.9517530468717545,0.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
262,1,329.56,14.98,9.334344673097863,16.5,1,262,2,10,3,0.0,0.0,22,22.0,1,0,1,0.0,22,1,49.0,0.0,5.0,1,2011,14,-0.3999351930406857,-0.2648557591343589,1.2001459128953138,2.1474243272642104,-0.076500137163987,-0.3331077717589623,-0.1052186459402911,0.8122981015272692,5.11066160816338,0.0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
26,5,971.22,15.66483870967742,6.346147596599158,13.064516129032258,235,262,2,10,3,0.3225806451612903,3.819672131147541,47,9.4,1,2,0,0.032258064516129,62,5,35.0,4.0,5.0,0,2011,26,-0.2698506375148015,-0.2833161274168846,-0.6961073926506127,-0.5235671354715662,-0.3703250626290132,0.0319197753392027,-0.166808608349639,3.610136826895377,5.092952336585469,3.4759856139379446,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
262,1,327.24999999999994,25.17307692307692,19.663021717857177,9.153846153846152,1,262,2,10,3,0.0,0.0,13,13.0,1,0,0,0.0,13,1,49.0,0.0,5.0,1,2011,31,-0.3999681029646502,-0.2721828125248461,1.2001459128953138,2.1474243272642104,-0.4940408207195506,-0.3331077717589623,-0.1052186459402911,0.8083921437878576,5.103670160063445,0.0,0.4999999999999999,0.8660254037844387,0.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
145,2,385.64,6.536271186440678,4.673811447034564,2.593220338983051,116,262,2,11,3,0.0,2.0,51,25.5,1,0,0,0.0,59,2,49.0,2.0,5.0,1,2010,21,-0.3947334266102441,-0.4947116620336197,-0.7040356356493432,-0.5120510666052437,0.4802207742434309,-0.3331077717589623,-0.1705190257610832,1.2923599468447955,4.8640411765857525,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
9,7,992.68,19.09,12.628472653833777,6.384615384615385,252,262,2,15,11,0.0,4.901960784313726,46,6.571428571428571,1,4,0,0.0769230769230769,52,7,52.0,1.0,3.0,0,2011,25,-0.0326843191006134,-0.5230154454771028,-0.6835507129927192,-0.5243279373108434,-0.5636309346454779,0.5565759336722406,-0.170242075439448,4.6078466011915,4.828993506207058,4.348469851145039,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
79,2,254.18,15.88625,6.328255025413141,12.5625,182,262,2,12,3,0.0,12.133333333333333,15,7.5,1,0,0,0.0,16,2,76.0,0.0,5.0,0,2011,16,-0.3927255440518543,-0.7726956270302785,-0.7159791834948122,-0.5202879352584944,-0.633221048571405,-0.3331077717589623,-0.2063220312118986,1.4296531352921158,4.451163940174183,0.0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
178,2,1517.88,94.8675,118.43577908160468,57.6875,83,262,2,12,3,0.0,5.533333333333333,14,7.0,1,2,0,0.125,16,2,49.0,1.0,2.0,1,2011,4,-0.3728575739353703,1.899511406031321,-0.6910256996033859,-0.5030787632508099,-0.6641499880940394,1.8775278732120877,0.0651610048254726,2.249160743870206,6.228432105015262,5.250885030113148,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
262,1,207.8,29.685714285714283,8.210446307688064,20.0,1,262,2,12,3,0.0,0.0,7,7.0,1,0,0,0.0,7,1,63.0,3.0,3.0,1,2011,15,-0.4016698737081802,-0.6510644261584709,1.2001459128953138,2.1474243272642104,-0.7724012764232596,-0.3331077717589623,-0.1052186459402911,0.5822793432083571,4.653007515402251,0.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
