CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,Churn,MonetaryTotal_log,RegYear,RegMonth,RegDay,RegWeekday
15452,30,3,538.7299999999999,9.288448275862068,7.486802142559871,0.42,25.200000000000003,283,4.879310344827586,1,12,234,264,6,15,3,0.7413793103448276,4.087719298245614,47,46,15.666666666666666,1,0,0,0,0.0,58,3,19.33333333333333,49.0,2.0,3.0,Fidèles,Inconnu,High,Occasionnel,Printemps,Après-midi,UK,Établi,Faible,Weekend,Petit,Explorateur,M,Active,United Kingdom,0,6.291069014516638,2010,8,26,3
14223,92,4,975.23,15.987377049180328,6.934990964098739,-15.9,39.6,583,9.557377049180328,0,48,171,264,3,11,7,0.2950819672131147,2.85,50,50,12.5,1,1,0,1,0.0163934426229508,61,4,15.25,51.0,1.0,2.0,Potentiels,45-54,High,Nouveau,Été,Matin,UK,Jeune,Critique,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,1,6.883698214388345,2010,8,5,3
16619,254,2,204.41,12.775625,10.20905739609033,-11.9,25.5,129,8.0625,0,24,10,264,0,8,3,0.0,0.6666666666666666,14,14,7.0,1,2,0,2,0.125,16,2,8.0,49.0,3.0,4.0,Dormants,Inconnu,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Suspended,United Kingdom,1,5.325007981801082,2011,1,17,0
14762,264,1,300.52,14.310476190476187,7.537141683815209,5.04,33.0,341,16.238095238095237,4,36,0,264,0,8,3,0.0,0.0,21,21,21.0,1,0,0,0,0.0,21,1,21.0,54.0,1.0,3.0,Potentiels,45-54,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Grand,Explorateur,M,Active,United Kingdom,1,5.70883634895888,2010,5,18,1
13934,264,1,922.1,29.74516129032257,20.27719718813356,9.95,90.0,390,12.580645161290322,1,24,0,264,0,8,3,0.0,0.0,31,31,31.0,1,0,0,0,0.0,31,1,31.0,60.0,2.0,2.0,Potentiels,55-64,High,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1,6.8277375709961055,2011,3,1,1
15669,40,5,677.69,19.36257142857143,18.49395693715321,-4.15,85.92,339,9.685714285714283,0,48,223,264,3,17,6,0.2285714285714285,6.5,31,31,6.2,1,2,0,2,0.0571428571428571,35,5,7.0,57.0,1.0,1.0,Fidèles,55-64,High,Régulier,Été,Après-midi,UK,Établi,Moyen,Semaine,Moyen,Explorateur,F,Active,United Kingdom,0,6.520164469550775,2011,7,3,6
16384,90,2,584.5,17.71212121212121,5.815080479653612,10.2,45.9,260,7.878787878787879,2,18,174,264,0,10,3,0.2727272727272727,5.4375,33,33,16.5,1,0,0,0,0.0,33,2,16.5,43.0,2.0,2.0,Potentiels,35-44,High,Occasionnel,Printemps,Matin,UK,Jeune,Élevé,Semaine,Moyen,Explorateur,F,Active,United Kingdom,0,6.372466183037772,2011,3,24,3
18224,264,1,158.95000000000002,15.895,3.742581551104354,10.2,23.8,69,6.9,3,12,0,264,0,10,3,0.0,0.0,10,10,10.0,1,0,0,0,0.0,10,1,10.0,72.0,1.0,3.0,Dormants,65+,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,5.074861266395527,2011,1,15,5
14245,176,5,1677.48,14.9775,6.851583298310961,-9.9,39.6,971,8.669642857142858,0,24,87,264,0,10,3,0.0,0.7747747747747747,107,107,21.4,1,4,0,4,0.0357142857142857,112,5,22.4,40.0,2.0,3.0,Fidèles,35-44,High,Nouveau,Printemps,Matin,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1,7.425643900948446,2011,3,4,4
17678,264,1,298.11,18.631875,6.678851416972831,10.5,31.2,207,12.9375,3,25,0,264,0,11,3,0.0,0.0,16,16,16.0,1,0,0,0,0.0,16,1,16.0,61.0,2.0,1.0,Dormants,55-64,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,5.700811398711247,2011,4,4,0
15855,137,5,712.24,8.903,6.610955885612835,0.95,39.6,470,5.875,1,24,126,264,1,10,5,0.0,1.5949367088607596,59,59,11.8,1,0,0,0,0.0,80,5,16.0,56.0,2.0,3.0,Potentiels,55-64,High,Nouveau,Printemps,Matin,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1,6.569817969665846,2011,3,29,1
16036,87,2,758.9199999999998,13.798545454545453,12.186965474421738,1.65,60.84,716,13.018181818181818,1,144,176,263,1,14,9,0.0,3.259259259259259,55,55,27.5,1,0,0,0,0.0,55,2,27.5,32.0,2.0,5.0,Potentiels,25-34,High,Occasionnel,Automne,Après-midi,UK,Jeune,Élevé,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,6.633213164581927,2011,1,26,2
17763,263,1,15.0,15.0,0.0,15.0,15.0,12,12.0,12,12,0,263,0,14,3,0.0,1.15,1,1,1.0,1,0,0,0,0.0,1,1,1.0,73.0,1.0,2.0,Dormants,65+,Low,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Spécialisé,Unknown,Active,United Kingdom,1,2.772588722239781,2011,2,8,1
13262,263,1,200.29,18.208181818181817,12.608407368245857,6.959999999999999,51.0,125,11.363636363636363,2,24,0,263,0,15,3,0.0,0.0,11,11,11.0,1,0,0,0,0.0,11,1,11.0,49.0,3.0,5.0,Dormants,Inconnu,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom,1,5.3047466543129405,2011,2,1,1
17152,195,4,1503.5,93.96875,190.9030765205213,-93.0,558.0,477,29.8125,0,120,68,263,0,12,3,0.5,4.533333333333333,9,9,2.25,1,2,0,2,0.125,16,4,4.0,21.0,2.0,5.0,Fidèles,18-24,High,Perdu,Printemps,Midi,UK,Jeune,Critique,Semaine,Grand,Modéré,M,Active,United Kingdom,1,7.3162158960701,2011,8,4,3
14632,263,1,114.56,14.32,5.252210419024955,6.8,19.8,96,12.0,2,48,0,263,1,8,3,0.0,0.0,8,8,8.0,1,0,0,0,0.0,8,1,8.0,49.0,2.0,2.0,Dormants,Inconnu,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1,4.749789875598035,2010,5,18,1
13900,183,3,740.9499999999999,17.231395348837207,14.3726387843601,5.04,102.0,430,10.0,1,40,79,263,1,12,5,0.0,1.880952380952381,42,42,14.0,1,0,0,0,0.0,43,3,14.333333333333334,39.0,2.0,3.0,Potentiels,35-44,High,Perdu,Printemps,Midi,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,1,6.609281855452135,2010,10,27,2
14875,9,5,1448.72,28.9744,40.03311405650607,-8.95,237.6,554,11.08,0,96,253,263,2,12,8,0.0,5.122448979591836,47,47,9.4,1,3,0,3,0.06,50,5,10.0,49.0,0.0,2.0,Champions,Inconnu,High,Régulier,Été,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,7.2791257133194724,2010,2,11,3
15132,18,5,977.93,18.80634615384616,15.27316254843015,7.800000000000001,102.0,679,13.057692307692308,2,96,244,263,4,11,8,0.0,4.764705882352941,49,49,9.8,1,0,0,0,0.0,52,5,10.4,30.0,2.0,1.0,Fidèles,25-34,High,Régulier,Été,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,6.886460138441978,2010,7,11,6
17272,42,5,2144.53,18.4873275862069,17.729739219630446,-3.25,141.6,1776,15.310344827586206,0,72,220,263,1,12,3,0.0,1.9043478260869569,70,71,14.0,1,2,0,2,0.0172413793103448,116,5,23.2,35.0,3.0,5.0,Fidèles,35-44,VIP,Régulier,Printemps,Midi,UK,Établi,Moyen,Inconnu,Grand,Explorateur,M,Active,United Kingdom,0,7.6711418870884245,2011,9,1,3
16135,263,1,517.5500000000001,24.6452380952381,34.77526385508062,9.9,175.2,209,9.952380952380953,1,24,0,263,1,12,3,0.0,0.0,21,21,21.0,1,0,0,0,0.0,21,1,21.0,49.0,2.0,5.0,Potentiels,Inconnu,High,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1,6.251036455035743,2011,3,20,6
12831,262,1,215.05,23.89444444444445,9.83362993902952,15.0,42.0,135,15.0,2,36,0,262,1,13,3,0.0,0.0,9,9,9.0,1,0,0,0,0.0,9,1,9.0,33.0,4.0,3.0,Dormants,25-34,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Grand,Modéré,F,Active,United Kingdom,1,5.3755098623779425,2010,8,10,1
15437,262,1,200.16,4.448,3.9964555887345066,0.39,22.95,79,1.7555555555555555,1,9,0,262,1,13,3,0.0,0.0,44,44,44.0,1,0,0,0,0.0,45,1,45.0,49.0,2.0,2.0,Dormants,Inconnu,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,M,Active,United Kingdom,1,5.304100611303764,2011,12,1,3
16809,23,6,912.74,6.084933333333333,5.0300912965771865,-1.95,20.8,651,4.34,0,12,239,262,1,15,3,0.2666666666666666,1.5906040268456376,79,81,13.166666666666666,1,1,0,1,0.0066666666666666,150,6,25.0,59.0,2.0,0.0,Fidèles,55-64,High,Régulier,Printemps,Après-midi,UK,Établi,Faible,Semaine,Petit,Explorateur,M,Active,United Kingdom,0,6.817546067091654,2010,6,12,5
14711,10,12,2838.2,7.905849582172701,17.49300620949606,-15.3,195.0,966,2.6908077994428967,0,100,252,262,1,13,11,0.1002785515320334,0.6843575418994413,221,222,18.416666666666668,1,2,0,2,0.0055710306406685,359,12,29.916666666666668,49.0,4.0,3.0,Champions,Inconnu,VIP,Hyperactif,Automne,Midi,UK,Établi,Faible,Semaine,Petit,Explorateur,M,Active,United Kingdom,0,7.951277601332286,2010,12,10,4
14377,191,2,617.05,56.095454545454544,43.1617623281618,17.85,159.2,219,19.90909090909091,1,60,70,262,2,13,6,0.0,7.0,11,11,5.5,1,0,0,0,0.0,11,2,5.5,79.0,1.0,3.0,Potentiels,65+,High,Perdu,Été,Midi,UK,Jeune,Critique,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,1,6.426569360333832,2010,9,11,5
16374,66,2,473.03,4.261531531531531,4.050673613610053,0.55,23.8,240,2.1621621621621623,1,12,196,262,1,15,10,0.0,1.7818181818181815,101,101,50.5,1,0,0,0,0.0,111,2,55.5,19.0,2.0,3.0,Potentiels,18-24,Medium,Occasionnel,Automne,Après-midi,UK,Établi,Élevé,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,6.161270610831517,2010,10,19,1
13196,11,4,1797.78,16.343454545454545,8.565039183419493,5.04,53.1,1224,11.127272727272729,1,25,250,262,4,12,9,0.0,2.293577981651376,97,98,24.25,1,0,0,0,0.0,110,4,27.5,49.0,1.0,2.0,Champions,Inconnu,High,Occasionnel,Automne,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,7.494863936311281,2010,7,16,4
15457,262,1,237.07,4.087413793103448,3.121386084567114,0.58,19.9,132,2.2758620689655173,1,6,0,262,1,15,3,0.0,0.0,56,56,56.0,1,0,0,0,0.0,58,1,58.0,52.0,2.0,3.0,Dormants,45-54,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,M,Active,United Kingdom,1,5.472564748074418,2010,12,26,6
12613,31,6,3218.98,19.748343558282208,16.51203613618625,-43.8,126.0,1596,9.791411042944786,0,36,230,262,3,14,10,0.0,1.4135802469135803,124,124,20.666666666666668,1,10,0,10,0.0613496932515337,163,6,27.166666666666668,59.0,3.0,1.0,Fidèles,55-64,VIP,Régulier,Automne,Après-midi,Europe continentale,Établi,Moyen,Inconnu,Moyen,Explorateur,Unknown,Active,Germany,0,8.077130427339041,2010,12,25,5
16721,262,1,292.47,7.9045945945945935,5.760922280809343,2.5,30.0,172,4.648648648648648,1,24,0,262,1,16,3,0.0,0.0,37,37,37.0,1,0,0,0,0.0,37,1,37.0,51.0,2.0,1.0,Dormants,45-54,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,F,Active,United Kingdom,1,5.681775419393111,2010,5,3,0
12399,119,4,1108.65,18.790677966101697,10.49116802024393,8.4,70.2,1178,19.966101694915253,1,108,142,262,1,10,5,0.0,2.4482758620689653,47,47,11.75,1,0,0,0,0.0,59,4,14.75,47.0,2.0,5.0,Fidèles,45-54,High,Nouveau,Printemps,Matin,Europe continentale,Jeune,Critique,Inconnu,Grand,Explorateur,F,Active,Belgium,1,7.011799929268738,2011,6,3,4
17733,39,2,692.1899999999999,19.776857142857143,16.16155346556042,6.959999999999999,101.88,463,13.228571428571428,1,48,222,262,1,8,11,0.0,6.529411764705882,33,33,16.5,1,0,0,0,0.0,35,2,17.5,76.0,2.0,0.0,Potentiels,65+,High,Occasionnel,Automne,Matin,UK,Établi,Moyen,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,6.541304131886272,2010,5,17,0
17102,262,1,25.5,25.5,0.0,25.5,25.5,2,2.0,2,2,0,262,2,10,3,0.0,1.15,1,1,1.0,1,0,0,0,0.0,1,1,1.0,72.0,2.0,3.0,Dormants,65+,Low,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Petit,Spécialisé,M,Pending,United Kingdom,1,3.2771447329921766,2010,8,1,6
15410,84,8,3450.8400000000006,28.28557377049181,21.91871459890079,7.800000000000001,118.8,1200,9.836065573770492,2,40,177,262,4,14,5,0.180327868852459,1.4297520661157024,48,48,6.0,1,0,0,0,0.0,122,8,15.25,30.0,2.0,4.0,Fidèles,25-34,VIP,Occasionnel,Printemps,Après-midi,UK,Jeune,Élevé,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0,8.146662701187065,2011,3,29,1
13239,262,1,329.56,14.98,9.334344673097863,0.0,44.55,363,16.5,3,48,0,262,2,10,3,0.0,0.0,22,22,22.0,1,0,1,0,0.0,22,1,22.0,49.0,0.0,5.0,Potentiels,Inconnu,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,1,5.800788185931274,2011,1,14,4
15449,26,5,971.22,15.66483870967742,6.346147596599158,-1.65,31.200000000000003,810,13.064516129032258,0,48,235,262,2,10,3,0.3225806451612903,3.819672131147541,47,47,9.4,1,2,0,2,0.032258064516129,62,5,12.4,35.0,4.0,5.0,Fidèles,35-44,High,Régulier,Printemps,Matin,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,6.879582116298542,2011,1,26,2
14870,262,1,327.24999999999994,25.17307692307692,19.663021717857177,10.2,81.0,119,9.153846153846152,3,12,0,262,2,10,3,0.0,0.0,13,13,13.0,1,0,0,0,0.0,13,1,13.0,49.0,0.0,5.0,Potentiels,45-54,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom,1,5.793775513182905,2011,1,31,0
13821,145,2,385.64,6.536271186440678,4.673811447034564,1.68,25.5,153,2.593220338983051,1,10,116,262,2,11,3,0.0,2.0,51,51,25.5,1,0,0,0,0.0,59,2,29.5,49.0,2.0,5.0,Potentiels,45-54,Medium,Nouveau,Printemps,Matin,UK,Jeune,Critique,Inconnu,Petit,Explorateur,F,Active,United Kingdom,1,5.957494027536828,2010,7,21,2
17096,9,7,992.68,19.09,12.628472653833777,-19.9,59.7,332,6.384615384615385,0,32,252,262,2,15,11,0.0,4.901960784313726,46,46,6.571428571428571,1,4,0,4,0.0769230769230769,52,7,7.428571428571429,52.0,1.0,3.0,Fidèles,45-54,High,Régulier,Automne,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,6.901415223235938,2011,2,25,4
12604,79,2,254.18,15.88625,6.328255025413141,6.64,30.0,201,12.5625,1,24,182,262,2,12,3,0.0,12.133333333333333,15,15,7.5,1,0,0,0,0.0,16,2,8.0,76.0,0.0,5.0,Potentiels,65+,Medium,Occasionnel,Printemps,Midi,Europe continentale,Établi,Élevé,Inconnu,Moyen,Modéré,M,Active,France,0,5.541969178493598,2011,1,16,6
12818,178,2,1517.88,94.8675,118.43577908160468,-21.25,360.0,923,57.6875,0,288,83,262,2,12,3,0.0,5.533333333333333,14,14,7.0,1,2,0,2,0.125,16,2,8.0,49.0,1.0,2.0,Potentiels,Inconnu,High,Nouveau,Printemps,Midi,Europe centrale,Jeune,Critique,Inconnu,Grand,Modéré,Unknown,Suspended,Austria,1,7.325728500133488,2011,5,4,2
18191,262,1,207.8,29.685714285714283,8.210446307688064,17.0,40.8,140,20.0,4,48,0,262,2,12,3,0.0,0.0,7,7,7.0,1,0,0,0,0.0,7,1,7.0,63.0,3.0,3.0,Dormants,55-64,Medium,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Grand,Modéré,F,Suspended,United Kingdom,1,5.341376856008484,2011,4,15,4
14461,148,3,2103.0599999999995,11.683666666666664,11.20494363660261,0.39,67.6,766,4.255555555555556,1,40,113,262,1,13,6,0.0,0.6312849162011173,173,173,57.66666666666666,1,0,0,0,0.0,180,3,60.0,69.0,1.0,3.0,Potentiels,65+,VIP,Nouveau,Été,Midi,UK,Jeune,Critique,Inconnu,Petit,Explorateur,F,Active,United Kingdom,1,7.651624090561262,2010,11,28,6
13132,262,1,77.3,25.766666666666666,16.67822932248305,15.3,45.0,20,6.666666666666667,2,12,0,262,2,12,3,0.0,0.0,3,3,3.0,1,0,0,0,0.0,3,1,3.0,46.0,1.0,2.0,Dormants,45-54,Low,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Moyen,Spécialisé,F,Active,United Kingdom,1,4.360547602996758,2011,1,25,1
16859,106,5,473.14,6.5713888888888885,14.595070391538346,-49.95,49.95,656,9.11111111111111,0,36,155,261,0,12,7,0.0,2.1549295774647885,50,50,10.0,1,20,0,20,0.2777777777777778,72,5,14.4,79.0,4.0,4.0,Potentiels,65+,Medium,Nouveau,Été,Midi,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,M,Suspended,United Kingdom,1,6.1615026367350865,2010,5,18,1
15245,134,3,2515.84,28.267865168539327,32.976108206338715,7.56,244.8,1784,20.04494382022472,3,96,127,261,2,13,3,0.1797752808988764,1.431818181818182,55,55,18.33333333333333,1,0,0,0,0.0,89,3,29.666666666666668,66.0,1.0,5.0,Potentiels,65+,VIP,Nouveau,Printemps,Midi,UK,Jeune,Critique,Semaine,Grand,Explorateur,M,Active,United Kingdom,1,7.83075942537543,2011,5,3,1
17486,261,1,396.87,16.53625,4.668632434059018,5.04,25.200000000000003,191,7.958333333333333,2,12,0,261,2,14,3,0.0,0.0,24,24,24.0,1,0,0,0,0.0,24,1,24.0,49.0,3.0,1.0,Potentiels,Inconnu,Medium,Perdu,Printemps,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1,5.986125318762377,2011,3,29,1
16308,38,4,2560.0,640.0,261.27890589687235,320.0,960.0,8000,2000.0,1000,3000,223,261,2,10,3,0.0,74.0,1,1,0.25,1,0,0,0,0.0,4,4,1.0,79.0,3.0,4.0,Fidèles,65+,VIP,Occasionnel,Printemps,Matin,UK,Établi,Moyen,Inconnu,Grand,Spécialisé,M,Active,United Kingdom,0,7.848153086199526,2011,2,14,0
12564,261,1,456.9,21.75714285714286,8.372563611497462,15.9,54.0,133,6.333333333333333,1,12,0,261,2,14,3,0.0,0.0,21,21,21.0,1,0,0,0,0.0,21,1,21.0,70.0,3.0,5.0,Potentiels,65+,Medium,Perdu,Printemps,Après-midi,Europe continentale,Nouveau,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,France,1,6.12665081966305,2011,10,1,5
14607,16,17,11341.1,99.48333333333332,280.71714668938154,-1293.6,1293.6,7998,70.15789473684211,0,720,245,261,0,10,10,0.0,2.150442477876106,38,38,2.235294117647059,1,28,0,28,0.2456140350877192,114,17,6.705882352941177,49.0,3.0,1.0,Champions,Inconnu,VIP,Hyperactif,Automne,Matin,UK,Établi,Faible,Inconnu,Grand,Explorateur,F,Active,United Kingdom,0,9.336276745322268,2010,10,21,3
13249,92,3,711.41,30.93086956521739,54.12499531077397,0.5700000000000001,152.64,546,23.73913043478261,1,144,168,261,2,16,9,0.0,7.636363636363637,21,21,7.0,1,0,0,0,0.0,23,3,7.666666666666667,49.0,1.0,3.0,Potentiels,Inconnu,High,Nouveau,Automne,Après-midi,UK,Jeune,Critique,Inconnu,Grand,Explorateur,F,Closed,United Kingdom,1,6.56865358837482,2011,3,19,5
15644,166,4,812.9999999999999,3.4159663865546213,3.0283494047102337,0.42,22.950000000000003,557,2.3403361344537816,1,16,94,261,6,14,6,0.5294117647058824,0.3924050632911392,166,166,41.5,1,0,0,0,0.0,238,4,59.5,33.0,1.0,3.0,Potentiels,25-34,High,Nouveau,Été,Après-midi,UK,Jeune,Critique,Weekend,Petit,Explorateur,F,Active,United Kingdom,1,6.70196036600254,2010,12,28,1
14075,5,3,942.26,21.91302325581396,14.625662953616144,5.04,85.92,754,17.53488372093023,2,48,256,261,2,16,3,0.3953488372093023,6.071428571428571,33,33,11.0,1,0,0,0,0.0,43,3,14.333333333333334,49.0,0.0,3.0,Fidèles,Inconnu,High,Occasionnel,Printemps,Après-midi,UK,Établi,Faible,Semaine,Grand,Explorateur,F,Active,United Kingdom,0,6.849341960431477,2010,8,16,0
17250,4,2,384.52,6.7459649122807015,8.317515910854532,0.39,45.0,168,2.9473684210526314,1,25,257,261,1,12,12,0.0,4.589285714285714,55,55,27.5,1,0,0,0,0.0,57,2,28.5,49.0,1.0,5.0,Fidèles,Inconnu,Medium,Occasionnel,Hiver,Midi,UK,Établi,Faible,Inconnu,Petit,Explorateur,M,Active,United Kingdom,0,5.954593072332077,2011,2,5,5
17966,38,5,1098.4299999999998,16.153382352941176,21.002102141430672,0.78,72.0,2571,37.80882352941177,1,200,223,261,0,15,7,0.0,3.313432835820896,53,55,10.6,1,0,0,0,0.0,68,5,13.6,49.0,1.0,2.0,Fidèles,Inconnu,High,Régulier,Été,Après-midi,UK,Établi,Moyen,Inconnu,Grand,Explorateur,F,Active,United Kingdom,0,7.0025471426656845,2010,2,9,1
14129,2,5,1123.86,21.61269230769231,7.647859399444079,10.08,45.0,592,11.384615384615383,3,36,259,261,3,9,9,0.0,5.0588235294117645,31,35,6.2,1,0,0,0,0.0,52,5,10.4,49.0,1.0,3.0,Champions,Inconnu,High,Régulier,Automne,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,7.025413862450224,2010,3,10,2
15651,37,3,646.3,20.196875,17.92020889090159,5.04,85.92,479,14.96875,4,48,223,261,3,8,3,0.0,7.193548387096774,27,27,9.0,1,0,0,0,0.0,32,3,10.666666666666666,27.0,4.0,3.0,Potentiels,25-34,High,Occasionnel,Printemps,Matin,UK,Établi,Moyen,Inconnu,Moyen,Explorateur,Unknown,Suspended,United Kingdom,0,6.472809865551464,2011,1,18,1
13035,58,3,886.6299999999999,29.55433333333333,27.85733998284008,-25.200000000000003,102.0,627,20.9,0,72,203,261,1,8,9,0.0,6.965517241379311,23,23,7.666666666666667,1,3,0,3,0.1,30,3,10.0,47.0,0.0,3.0,Potentiels,45-54,High,Occasionnel,Automne,Matin,UK,Établi,Moyen,Inconnu,Grand,Explorateur,M,Active,United Kingdom,0,6.788554989495828,2011,9,3,5
13341,261,1,775.8499999999999,18.472619047619045,11.596510210871536,7.800000000000001,87.6,301,7.166666666666667,1,24,0,261,3,9,3,0.0,0.0,42,42,42.0,1,0,0,0,0.0,42,1,42.0,42.0,2.0,5.0,Potentiels,35-44,High,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,F,Suspended,United Kingdom,1,6.65524728153801,2011,3,27,6
13512,261,1,251.21,16.747333333333334,5.433243528325896,9.95,30.0,143,9.533333333333331,1,24,0,261,3,10,3,0.0,0.0,15,15,15.0,1,0,0,0,0.0,15,1,15.0,49.0,6.0,3.0,Dormants,Inconnu,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,5.530262073815315,2011,1,2,6
16620,4,2,178.96,19.884444444444444,6.951811114938162,6.959999999999999,34.0,88,9.77777777777778,4,24,257,261,3,10,3,0.0,32.125,9,9,4.5,1,0,0,0,0.0,9,2,4.5,56.0,3.0,4.0,Potentiels,55-64,Medium,Occasionnel,Printemps,Matin,UK,Établi,Faible,Inconnu,Moyen,Modéré,M,Active,United Kingdom,0,5.192734603972972,2010,1,12,1
17698,261,1,154.95,19.36875,5.525585780194324,11.7,30.0,93,11.625,3,24,0,261,3,11,3,0.0,0.0,8,8,8.0,1,0,0,0,0.0,8,1,8.0,37.0,0.0,3.0,Dormants,35-44,Medium,Perdu,Printemps,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,5.049535443053812,2010,9,14,1
14267,151,7,1279.09,19.38015151515152,25.315288387267803,-76.5,76.5,461,6.984848484848484,0,24,109,261,3,10,3,0.0,1.646153846153846,25,25,3.571428571428572,1,11,0,11,0.1666666666666666,66,7,9.428571428571429,22.0,2.0,4.0,Fidèles,18-24,High,Nouveau,Printemps,Matin,UK,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,1,7.154685666941855,2010,12,24,4
13736,5,3,724.0,3.731958762886598,4.055807743748369,-4.95,19.9,493,2.5412371134020617,0,12,255,260,6,15,12,0.5927835051546392,1.3212435233160622,167,168,55.66666666666666,1,3,0,3,0.0154639175257731,194,3,64.66666666666667,18.0,2.0,2.0,Fidèles,18-24,High,Occasionnel,Hiver,Après-midi,UK,Établi,Faible,Weekend,Petit,Explorateur,M,Active,United Kingdom,0,6.586171654854675,2010,6,23,2
16022,260,1,628.2800000000002,8.26684210526316,7.063697466252136,0.55,42.5,261,3.4342105263157894,1,12,0,260,3,13,3,0.0,0.0,68,68,68.0,1,0,0,0,0.0,76,1,76.0,47.0,2.0,2.0,Potentiels,45-54,High,Perdu,Printemps,Midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,M,Active,United Kingdom,1,6.4445763086835,2011,2,23,2
14235,10,6,3093.86,38.67325,38.22203164704682,-51.0,179.0,1947,24.3375,0,100,250,260,3,13,3,0.0875,3.1265822784810124,65,66,10.833333333333334,1,1,0,1,0.0125,80,6,13.333333333333334,66.0,3.0,2.0,Champions,65+,VIP,Régulier,Printemps,Midi,UK,Établi,Faible,Semaine,Grand,Explorateur,M,Active,United Kingdom,0,8.03749794984681,2011,3,11,4
